obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"672.63091"	"0.00007"	"672.630920"	"0.000010"	"180"	""		"19986.16721"	"34849.05842"	"5f.6d2.7s"	"5H*"	"6"	""	""	"5"		""	"L5951"	
"672.69479"	"0.00018"	"672.694732"	"0.000004"	"140"	""		"7280.123222"	"22141.60454"	"6d2.7s2"	""	"2"	""	"*"	"3"		""	"L12239"	
"672.745817"	"0.000005"	"672.745822"	"0.000004"	"4400"	""		"5563.141519"	"20423.494218"	"6d3.(4F).7s"	"5F"	"1"	"6d.7s2.7p"	"3P*"	"1"		""	"L18702"	
"672.75934"	"0.00010"	"672.759690"	"0.000005"	"90"	""		"13088.56115"	"27948.60753"	"6d3.(2G).7s"	"3G"	"3"	""	"*"	"4"		""	"L5951"	
"672.76527"	"0.00006"	"672.765217"	"0.000018"	"250"	""		"15863.88829"	"30723.8126"	"6d3.(2D2).7s"	""	"2"	""	"*"	"1"		""	"L5951"	
"672.811839"	"0.000023"	"672.811831"	"0.000004"	"700"	""		"13175.113345"	"28034.00813"	"5f.6d.7s2"	"3G*"	"4"	""	""	"5"		""	"L18702"	
"672.87587"	"0.00004"	"672.875881"	"0.000006"	"370"	""		"17166.10472"	"32023.58511"	"6d3.(2H).7s"	"3H"	"5"	""	"*"	"5"		""	"L18702"	
"672.99327"	"0.00009"	"672.993259"	"0.000004"	"94"	""		"8800.249723"	"23655.13881"	"6d3.(4F).7s"	"5F"	"4"	""	"*"	"4"		""	"L5951"	
"673.1047"	"0.0005"	"673.104654"	"0.000023"	"170"	""		"18574.61019"	"33427.0409"	"6d3.(2P).7s"	""	"1"	""	"*"	"2"		""	"L3552"	
"673.1572"	"0.0005"	"673.15931"	"0.00003"	"4"	""		"24210.80979"	"39062.0345"	"6d4"	"5D"	"4"	""	"*"	"5"		""	"L12239"	
"673.16720"	"0.00007"	"673.167160"	"0.000023"	"150"	""		"23201.98997"	"38053.0416"	"5f.6d.7s.7p"	"5G"	"3"	""	"*"	"3"		""	"L5951"	
"673.26490"	"0.00005"	"673.264907"	"0.000006"	"280"	""		"11802.93238"	"26651.82788"	"6d3.(4P).7s"	"5P"	"2"	""	"*"	"2"		""	"L5951"	
"673.33145"	"0.00018"	"673.331431"	"0.000007"	"89"	""		"15166.900593"	"30014.32907"	"6d2.7s.7p"	"5G*"	"3"	"6d4"	""	"4"		""	"L12239"	
"673.374864"	"0.000018"	"673.374879"	"0.000006"	"830"	""		"14204.26476"	"29050.73523"	"6d3.(2G).7s"	""	"5"	""	"*"	"5"		""	"L18702"	
"673.4003"	"0.0005"	"673.40079"	"0.00004"	"27"	""		"22248.94952"	"37094.8488"	""	"*"	"2"	""	""	"2"		""	"L3552"	
"673.4667"	"0.0005"	"673.466638"	"0.000005"	"140"	""		"15166.900593"	"30011.34827"	"6d2.7s.7p"	"5G*"	"3"	""	""	"3"		""	"L3552"	
"673.4856"	"0.0003"	"673.485976"	"0.000018"	"15"	""		"24850.30814"	"39694.3296"	""	"3I*"	"6"	"5f.6d2.7p "	"5I"	"5"		""	"L12239"	
"673.5007"	"0.0004"	"673.49897"	"0.00003"	"11"	""		"23916.89747"	"38760.6326"	""	"*"	"4"	""	""	"4"		""	"L12239"	
"673.51261"	"0.00006"	"673.512593"	"0.000005"	"220"	""		"13297.43316"	"28140.86799"	"6d3.(2G).7s"	"3G"	"4"	""	"*"	"4"		""	"L5951"	
"673.53726"	"0.00009"	"673.537230"	"0.000014"	"100"	""		"15970.09583"	"30812.9877"	"6d3.(2D2).7s"	""	"3"	""	"*"	"2"		""	"L5951"	
"673.5686"	"0.0005"	"673.569158"	"0.000004"	"13"	""		"7795.275291"	"22637.46361"	"5f.6d.7s2"	"3H*"	"4"	"5f.7s2.7p"	"3F"	"3"		""	"L3552"	
"673.7643"	"0.0005"	"673.764110"	"0.000018"	"340"	""		"19273.28060"	"34111.1744"	"6d3.(2P).7s"	""	"2"	""	"*"	"1"		""	"L3552"	
"673.817991"	"0.000023"	"673.817996"	"0.000004"	"640"	""		"7502.287636"	"22338.99484"	"6d3.(4F).7s"	"5F"	"3"	"5f.6d2.7s"	"5G*"	"3"		""	"L18702"	
"673.99594"	"0.00007"	"673.99569"	"0.00003"	"150"	""		"22401.20793"	"37234.0035"	"6d3.(2P).7s"	""	"1"	""	"*"	"2"		""	"L5951"	
"674.19212"	"0.00008"	"674.192228"	"0.000010"	"140"	""		"13847.77037"	"28676.24203"	"6d3.(4F).7s"	"3F"	"2"	""	"*"	"3"		""	"L5951"	
"674.28840"	"0.00003"	"674.288429"	"0.000008"	"480"	""		"12847.96912"	"27674.32522"	"6d3.(4P).7s"	"5P"	"3"	""	"*"	"2"		""	"L18702"	
"674.31991"	"0.00023"	"674.319905"	"0.000010"	"45"	""		"13847.77037"	"28673.43441"	"6d3.(4F).7s"	"3F"	"2"	""	"*"	"2"		""	"L12239"	
"674.61354"	"0.00009"	"674.613651"	"0.000008"	"97"	""		"19588.36224"	"34407.57081"	"6d2.7s.7p"	"5G*"	"5"	""	""	"6"		""	"L5951"	
"674.7172"	"0.0003"	"674.717332"	"0.000008"	"18"	""		"17224.302340"	"32041.23370"	"6d2.7s.7p"	"5F*"	"2"	""	""	"2"		""	"L12239"	
"674.7402"	"0.0005"	"674.739753"	"0.000019"	"13"	""		"21668.957072"	"36485.3961"	"6d2.7s.7p"	"5P*"	"1"	""	""	"2"		""	"L3552"	
"674.7964"	"0.0005"	"674.79669"	"0.00003"	"5"	""		"25442.68552"	"40257.8744"	""	"*"	"3"	""	""	"4"		""	"L12239"	
"674.93153"	"0.00009"	"674.931531"	"0.000019"	"110"	""		"19532.41646"	"34344.6455"	"6d3.(2F).7s"	"3F"	"4"	""	"*"	"4"		""	"L5951"	
"675.14266"	"0.00006"	"675.142682"	"0.000007"	"210"	""		"15736.968041"	"30544.56459"	"6d2.7s.7p"	"5F*"	"1"	""	""	"2"		""	"L5951"	
"675.36591"	"0.00004"	"675.365918"	"0.000004"	"360"	""		"6362.395980"	"21165.098037"	"6d3.(4F).7s"	"5F"	"2"	"5f.6d.7s2"	"3D*"	"3"		""	"L18702"	
"675.42661"	"0.00007"	"675.426644"	"0.000011"	"160"	""		"13847.77037"	"28649.14156"	"6d3.(4F).7s"	"3F"	"2"	""	"*"	"1"		""	"L5951"	
"675.46211"	"0.00023"	"675.462170"	"0.000014"	"59"	""		"20214.92997"	"35015.5227"	"6d2.7s.7p"	"5D*"	"3"	""	""	"2"		""	"L12239"	
"675.5305"	"0.0005"	"675.53052"	"0.00003"	"13"	""		"22508.04658"	"37307.1417"	"6d2.7s.7p"	"5P*"	"2"	"6d4"	""	"3"		""	"L3552"	
"675.5475"	"0.0005"	"675.547669"	"0.000014"	"130"	""		"17398.39526"	"32197.1148"	"6d3.(4F).7s"	""	"3"	""	"*"	"3"		""	"L3552"	
"675.5663"	"0.0005"	"675.566874"	"0.000009"	"26"	""		"19503.143490"	"34301.44234"	"6d2.7s.7p"	"5F*"	"3"	""	""	"4"		""	"L3552"	
"675.6323"	"0.0005"	"675.630598"	"0.000019"	"98"	""		"20054.77119"	"34851.6743"	"6d3.(2F).7s"	"3F"	"2"	""	"*"	"2"		""	"L3552"	
"675.645269"	"0.000004"	"675.645268"	"0.000004"	"9700"	""		"2558.056752"	"17354.638583"	"6d2.7s2"	"3P"	"0"	"5f.6d.7s2"	"3D*"	"1"		""	"L18702"	
"675.71091"	"0.00004"	"675.710895"	"0.000007"	"610"	""		"16346.64962"	"31141.79438"	"5f.6d2.7s"	"5H*"	"4"	"6d4"	"3D"	"3"		""	"L5951"	
"675.73491"	"0.00023"	"675.735240"	"0.000014"	"43"	""		"17959.89498"	"32754.5067"	"6d3.(4F).7s"	"3F"	"4"	""	"*"	"3"		""	"L12239"	
"675.82036"	"0.00003"	"675.820362"	"0.000007"	"460"	""		"17501.17592"	"32293.92422"	"5f.6d2.7s"	"5I*"	"5"	""	""	"5"		""	"L18702"	
"675.8521"	"0.0005"	"675.85211"	"0.00003"	"32"	""		"22338.99484"	"37131.0482"	"5f.6d2.7s"	"5G*"	"3"	""	""	"3"		""	"L3552"	
"675.8716"	"0.0005"	"675.871814"	"0.000014"	"13"	""		"15970.09583"	"30761.71803"	"6d3.(2D2).7s"	""	"3"	""	"*"	"3"		""	"L3552"	
"676.0291"	"0.0004"	"676.03002"	"0.00003"	"13"	""		"24210.80979"	"38998.9704"	"6d4"	"5D"	"4"	""	"*"	"3"		""	"L12239"	
"676.0400"	"0.0005"	"676.04013"	"0.00003"	"13"	""		"21594.67329"	"36382.6128"	"6d3.(2F).7s"	"1F"	"3"	""	"*"	"4"		""	"L3552"	
"676.06632"	"0.00009"	"676.066557"	"0.000011"	"100"	""		"17166.10472"	"31953.46618"	"6d3.(2H).7s"	"3H"	"5"	""	"*"	"4"		""	"L5951"	
"676.25015"	"0.00023"	"676.24986"	"0.00003"	"52"	""		"23916.89747"	"38700.2507"	""	"*"	"4"	""	""	"4"		""	"L12239"	
"676.33314"	"0.00023"	"676.33299"	"0.00003"	"56"	""		"21645.85769"	"36427.3939"	"6d3.(2G).7s"	""	"4"	""	"*"	"3"		""	"L12239"	
"676.3532"	"0.0005"	"676.353101"	"0.000023"	"52"	""		"19516.98043"	"34298.0771"	"6d2.7s.7p"	"5D*"	"2"	""	""	"1"		""	"L3552"	
"676.4353"	"0.0004"	"676.436368"	"0.000019"	"10"	""		"23113.54761"	"37892.8248"	"5f.6d2.7s"	"5G*"	"4"	"5f.6d2.7p "	"5I"	"4"		""	"L12239"	
"676.56692"	"0.00006"	"676.566913"	"0.000011"	"240"	""		"18614.33811"	"33390.76362"	"6d2.7s.7p"	"5D*"	"1"	""	""	"1"		""	"L5951"	
"676.8511"	"0.0005"	"676.851148"	"0.000008"	"19"	""		"18011.38030"	"32781.60068"	"5f.6d2.7s"	"5H*"	"5"	""	""	"4"		""	"L3552"	
"677.0173"	"0.0003"	"677.018073"	"0.000004"	"32"	""		"8111.004545"	"22877.58322"	"6d2.7s2"	"1G"	"4"	""	"*"	"5"		""	"L12239"	
"677.1623"	"0.0005"	"677.16216"	"0.00003"	"32"	""		"21890.13254"	"36653.5692"	""	"*"	"3"	""	""	"2"		""	"L3552"	
"677.21745"	"0.00004"	"677.217436"	"0.000009"	"520"	""		"15493.21943"	"30255.45106"	"6d3.(2H).7s"	"3H"	"4"	""	"*"	"3"		""	"L5951"	
"677.22479"	"0.00008"	"677.224786"	"0.000005"	"110"	""		"11601.03035"	"26363.10178"	"6d3.(4P).7s"	"5P"	"1"	""	"*"	"2"		""	"L5951"	
"677.30972"	"0.00006"	"677.309812"	"0.000009"	"260"	""		"20322.26571"	"35082.48400"	"5f.6d.7s2"	"1H*"	"5"	""	""	"6"		""	"L5951"	
"677.37697"	"0.00023"	"677.377146"	"0.000014"	"49"	""		"18930.29333"	"33689.0444"	"6d2.7s.7p"	"3G*"	"3"	""	""	"2"		""	"L12239"	
"677.4079"	"0.0004"	"677.40818"	"0.00004"	"12"	""		"22401.20793"	"37159.2829"	"6d3.(2P).7s"	""	"1"	""	"*"	"1"		""	"L12239"	
"677.4254"	"0.0005"	"677.425242"	"0.000014"	"6"	""		"21539.59257"	"36297.2958"	""	"*"	"4"	""	""	"4"		""	"L3552"	
"677.4387"	"0.0003"	"677.438714"	"0.000019"	"21"	""		"23609.16775"	"38366.5775"	""	"*"	"5"	"6d4"	""	"4"		""	"L12239"	
"677.5102"	"0.0003"	"677.51014"	"0.00004"	"23"	""		"22338.99484"	"37094.8488"	"5f.6d2.7s"	"5G*"	"3"	""	""	"2"		""	"L12239"	
"677.5501"	"0.0005"	"677.550858"	"0.000009"	"12"	""		"18809.88631"	"33564.85352"	"6d2.7s.7p"	"5G*"	"4"	""	""	"3"		""	"L3552"	
"677.6230"	"0.0005"	"677.623054"	"0.000007"	"650"	""		"16783.84708"	"31537.24226"	"5f.6d2.7s"	"5I*"	"4"	""	""	"3"		""	"L3552"	
"677.7597"	"0.0004"	"677.760419"	"0.000019"	"11"	""		"24259.77463"	"39010.1797"	""	"*"	"4"	""	""	"3"		""	"L12239"	
"677.831225"	"0.000005"	"677.831221"	"0.000004"	"3800"	""		"3865.473772"	"18614.33811"	"6d2.7s2"	"3P"	"1"	"6d2.7s.7p"	"5D*"	"1"		""	"L18702"	
"677.9080"	"0.0003"	"677.909011"	"0.000006"	"37"	""		"16217.482038"	"30964.65395"	"6d.7s2.7p"	"1D*"	"2"	""	""	"3"		""	"L12239"	
"677.93242"	"0.00010"	"677.932458"	"0.000004"	"82"	""		"7502.287636"	"22248.94952"	"6d3.(4F).7s"	"5F"	"3"	""	"*"	"2"		""	"L5951"	
"678.012511"	"0.000006"	"678.012508"	"0.000004"	"3300"	""		"8243.602091"	"22988.52291"	"5f.6d.7s2"	"3F*"	"2"	"5f.6d.7s.7p"	"5G"	"2"		""	"L18702"	
"678.041299"	"0.000005"	"678.041298"	"0.000004"	"4300"	""		"8111.004545"	"22855.29928"	"6d2.7s2"	"1G"	"4"	""	"*"	"3"		""	"L18702"	
"678.1234"	"0.0005"	"678.123432"	"0.000009"	"19"	""		"18053.617845"	"32796.12677"	"6d.7s2.7p"	"3F*"	"4"	""	""	"3"		""	"L3552"	
"678.1676"	"0.0005"	"678.168048"	"0.000008"	"19"	""		"13847.77037"	"28589.30942"	"6d3.(4F).7s"	"3F"	"2"	""	"*"	"3"		""	"L3552"	
"678.2464"	"0.0005"	"678.248338"	"0.000019"	"6"	""		"22098.18793"	"36837.9819"	"5f.6d.7s.7p"	"5I"	"4"	""	"*"	"5"		""	"L12239"	
"678.47956"	"0.00010"	"678.479484"	"0.000019"	"90"	""		"22669.88918"	"37404.6616"	""	"*"	"3"	""	""	"3"		""	"L5951"	
"678.4929"	"0.0003"	"678.493478"	"0.000019"	"29"	""		"19039.153374"	"33773.6219"	"6d.7s2.7p"	"3P*"	"2"	""	""	"1"		""	"L12239"	
"678.773665"	"0.000014"	"678.773646"	"0.000006"	"1100"	""		"14204.26476"	"28932.65158"	"6d3.(2G).7s"	""	"5"	""	"*"	"4"		""	"L18702"	
"678.8180"	"0.0005"	"678.818322"	"0.000023"	"310"	""		"18699.62342"	"33427.0409"	"5f.7s2.7p"	"3F"	"2"	""	"*"	"2"		""	"L3552"	
"678.8343"	"0.0005"	"678.834744"	"0.000009"	"120"	""		"18069.065569"	"32796.12677"	"6d.7s2.7p"	"1F*"	"3"	""	""	"3"		""	"L3552"	
"678.87177"	"0.00023"	"678.871429"	"0.000011"	"42"	""		"20423.494218"	"35149.75961"	"6d.7s2.7p"	"3P*"	"1"	""	""	"2"		""	"L12239"	
"678.884026"	"0.000009"	"678.884020"	"0.000005"	"1900"	""		"11197.031257"	"25923.02352"	"5f.6d.7s2"	"3H*"	"5"	"6d4"	"3H"	"4"		""	"L18702"	
"678.90042"	"0.00009"	"678.900446"	"0.000007"	"99"	""		"18011.38030"	"32737.01627"	"5f.6d2.7s"	"5H*"	"5"	""	""	"5"		""	"L5951"	
"679.123497"	"0.000010"	"679.123504"	"0.000004"	"1800"	""		"8800.249723"	"23521.04909"	"6d3.(4F).7s"	"5F"	"4"	""	"*"	"3"		""	"L18702"	
"679.2674"	"0.0003"	"679.267754"	"0.000009"	"15"	""		"18809.88631"	"33527.55959"	"6d2.7s.7p"	"5G*"	"4"	""	""	"4"		""	"L12239"	
"679.2900"	"0.0005"	"679.289911"	"0.000019"	"92"	""		"19713.03109"	"34430.2243"	"6d3.(2F).7s"	"3F"	"3"	""	"*"	"3"		""	"L3552"	
"679.3714"	"0.0003"	"679.371388"	"0.000014"	"33"	""		"21903.40831"	"36618.8365"	"5f.6d2.7s"	"5H*"	"7"	""	""	"7"		""	"L12239"	
"679.4799"	"0.0003"	"679.479811"	"0.000009"	"15"	""		"19588.36224"	"34301.44234"	"6d2.7s.7p"	"5G*"	"5"	""	""	"4"		""	"L12239"	
"679.49672"	"0.00023"	"679.496698"	"0.000023"	"45"	""		"21165.098037"	"35877.8125"	"5f.6d.7s2"	"3D*"	"3"	"6d4"	""	"2"		""	"L12239"	
"679.50494"	"0.00018"	"679.504981"	"0.000008"	"120"	""		"18069.065569"	"32781.60068"	"6d.7s2.7p"	"1F*"	"3"	""	""	"4"		""	"L12239"	
"679.57982"	"0.00009"	"679.579838"	"0.000009"	"110"	""		"13962.51989"	"28673.43441"	"6d3.(2D2).7s"	""	"1"	""	"*"	"2"		""	"L5951"	
"679.84868"	"0.00005"	"679.848744"	"0.000005"	"390"	""		"11802.93238"	"26508.02820"	"6d3.(4P).7s"	"5P"	"2"	""	"*"	"3"		""	"L5951"	
"679.87453"	"0.00014"	"679.874601"	"0.000008"	"82"	""		"17847.07751"	"32551.61408"	"5f.6d.7s2"	"3P*"	"2"	""	""	"3"		""	"L18702"	
"680.04645"	"0.00008"	"680.046417"	"0.000006"	"130"	""		"17501.17592"	"32201.99736"	"5f.6d2.7s"	"5I*"	"5"	""	""	"5"		""	"L5951"	
"680.2410"	"0.0005"	"680.24136"	"0.00003"	"18"	""		"20724.39599"	"35421.0046"	""	"*"	"0"	""	""	"1"		""	"L3552"	
"680.27855"	"0.00019"	"680.278581"	"0.000007"	"140"	""		"13088.56115"	"27784.36557"	"6d3.(2G).7s"	"3G"	"3"	""	"*"	"2"		""	"L12239"	
"680.3178"	"0.0004"	"680.31757"	"0.00003"	"9"	""		"25405.16237"	"40100.1245"	"5f.6d.7s.7p"	"5H"	"4"	""	"*"	"3"		""	"L12239"	
"680.3304"	"0.0003"	"680.329490"	"0.000011"	"30"	""		"18614.33811"	"33309.04285"	"6d2.7s.7p"	"5D*"	"1"	""	""	"2"		""	"L12239"	
"680.54678"	"0.00019"	"680.546797"	"0.000014"	"140"	""		"17224.302340"	"31914.3149"	"6d2.7s.7p"	"5F*"	"2"	""	""	"1"		""	"L12239"	
"680.57513"	"0.00007"	"680.574973"	"0.000011"	"160"	""		"15863.88829"	"30553.29269"	"6d3.(2D2).7s"	""	"2"	""	"*"	"2"		""	"L5951"	
"680.7114"	"0.0003"	"680.711481"	"0.000023"	"22"	""		"22399.39666"	"37085.8553"	"5f.6d2.7s"	"3I*"	"5"	""	""	"4"		""	"L12239"	
"680.73190"	"0.00007"	"680.731857"	"0.000009"	"150"	""		"11601.03035"	"26287.04940"	"6d3.(4P).7s"	"5P"	"1"	"6d2.7s.7p"	"3D*"	"1"		""	"L5951"	
"680.7810"	"0.0004"	"680.78192"	"0.00003"	"14"	""		"23990.41162"	"38675.3508"	"5f.6d.7s.7p"	"5F"	"2"	""	"*"	"3"		""	"L12239"	
"680.91000"	"0.00004"	"680.910056"	"0.000008"	"500"	""		"19039.153374"	"33721.32901"	"6d.7s2.7p"	"3P*"	"2"	""	""	"2"		""	"L5951"	
"680.93168"	"0.00003"	"680.931701"	"0.000004"	"460"	""		"12114.36618"	"26796.07511"	"5f.6d.7s2"	"1D*"	"2"	""	""	"3"		""	"L18702"	
"680.95094"	"0.00006"	"680.950988"	"0.000005"	"200"	""		"11241.73043"	"25923.02352"	"5f.6d.7s2"	"3F*"	"3"	"6d4"	"3H"	"4"		""	"L5951"	
"680.96773"	"0.00007"	"680.967784"	"0.000014"	"160"	""		"22877.58322"	"37558.5142"	""	"*"	"5"	""	""	"4"		""	"L5951"	
"681.1725"	"0.0005"	"681.17278"	"0.00003"	"24"	""		"22141.60454"	"36818.1174"	""	"*"	"3"	""	""	"2"		""	"L3552"	
"681.19635"	"0.00023"	"681.196269"	"0.000009"	"68"	""		"18930.29333"	"33606.30012"	"6d2.7s.7p"	"3G*"	"3"	""	""	"2"		""	"L12239"	
"681.24915"	"0.00005"	"681.249174"	"0.000014"	"370"	""		"24850.30814"	"39525.1752"	""	"3I*"	"6"	""	""	"5"		""	"L5951"	
"681.29718"	"0.00023"	"681.29665"	"0.00004"	"56"	""		"27591.80212"	"42265.6466"	"6d4"	"3H"	"5"	""	"*"	"4"		""	"L12239"	
"681.36126"	"0.00023"	"681.361295"	"0.000009"	"60"	""		"16217.482038"	"30889.93430"	"6d.7s2.7p"	"1D*"	"2"	""	""	"1"		""	"L12239"	
"681.4184"	"0.0005"	"681.419396"	"0.000019"	"12"	""		"21539.59257"	"36210.7938"	""	"*"	"4"	""	""	"5"		""	"L3552"	
"681.56123"	"0.00007"	"681.561212"	"0.000006"	"170"	""		"15166.900593"	"29835.04913"	"6d2.7s.7p"	"5G*"	"3"	""	""	"3"		""	"L5951"	
"681.6246"	"0.0005"	"681.624584"	"0.000009"	"300"	""		"15493.21943"	"30160.00425"	"6d3.(2H).7s"	"3H"	"4"	""	"*"	"4"		""	"L3552"	
"681.68281"	"0.00023"	"681.683023"	"0.000009"	"45"	""		"13847.77037"	"28513.29787"	"6d3.(4F).7s"	"3F"	"2"	""	"*"	"2"		""	"L12239"	
"681.7248"	"0.0005"	"681.72549"	"0.00003"	"11"	""		"22098.18793"	"36762.8018"	"5f.6d.7s.7p"	"5I"	"4"	""	"*"	"3"		""	"L3552"	
"681.7383"	"0.0003"	"681.738480"	"0.000014"	"19"	""		"19503.143490"	"34167.4780"	"6d2.7s.7p"	"5F*"	"3"	""	""	"3"		""	"L12239"	
"681.8531"	"0.0003"	"681.85242"	"0.00005"	"31"	""		"30517.10597"	"45178.9900"	""	"*"	"5"	""	""	"6"		""	"L12239"	
"681.90056"	"0.00023"	"681.900701"	"0.000004"	"59"	""		"7502.287636"	"22163.13360"	"6d3.(4F).7s"	"5F"	"3"	""	"*"	"4"		""	"L12239"	
"681.9560"	"0.0003"	"681.955842"	"0.000005"	"34"	""		"14481.86965"	"29141.53019"	"5f.6d.7s2"	"3H*"	"6"	""	""	"5"		""	"L12239"	
"681.9802"	"0.0003"	"681.980089"	"0.000014"	"26"	""		"20214.92997"	"34874.0693"	"6d2.7s.7p"	"5D*"	"3"	""	""	"3"		""	"L12239"	
"682.35086"	"0.00003"	"682.350843"	"0.000005"	"580"	""		"13297.43316"	"27948.60753"	"6d3.(2G).7s"	"3G"	"4"	""	"*"	"4"		""	"L18702"	
"682.3819"	"0.0003"	"682.382365"	"0.000014"	"21"	""		"19516.98043"	"34167.4780"	"6d2.7s.7p"	"5D*"	"2"	""	""	"3"		""	"L12239"	
"682.39171"	"0.00023"	"682.392106"	"0.000019"	"53"	""		"19532.41646"	"34182.7049"	"6d3.(2F).7s"	"3F"	"4"	""	"*"	"5"		""	"L12239"	
"682.41057"	"0.00023"	"682.410618"	"0.000014"	"43"	""		"19039.153374"	"33689.0444"	"6d.7s2.7p"	"3P*"	"2"	""	""	"2"		""	"L12239"	
"682.4380"	"0.0005"	"682.438278"	"0.000011"	"5"	""		"18809.88631"	"33459.18355"	"6d2.7s.7p"	"5G*"	"4"	"5f.6d.7s.7p"	"3H"	"4"		""	"L3552"	
"682.467741"	"0.000008"	"682.467739"	"0.000005"	"2300"	""		"11241.73043"	"25890.39529"	"5f.6d.7s2"	"3F*"	"3"	""	""	"2"		""	"L18702"	
"682.6032"	"0.0004"	"682.60340"	"0.00004"	"15"	""		"29733.32304"	"44379.0767"	""	"*"	"5"	""	""	"5"		""	"L12239"	
"682.6296"	"0.0005"	"682.630238"	"0.000024"	"2900"	""		"22163.13360"	"36808.3114"	""	"*"	"4"	""	""	"3"		""	"L3552"	
"682.8213"	"0.0003"	"682.821421"	"0.000011"	"38"	""		"18069.065569"	"32710.14290"	"6d.7s2.7p"	"1F*"	"3"	""	""	"2"		""	"L12239"	
"682.903537"	"0.000005"	"682.903533"	"0.000004"	"4400"	""		"7502.287636"	"22141.60454"	"6d3.(4F).7s"	"5F"	"3"	""	"*"	"3"		""	"L18702"	
"682.9212"	"0.0005"	"682.922135"	"0.000024"	"46"	""		"17073.80916"	"31712.7273"	"6d3.(4P).7s"	""	"1"	""	"*"	"1"		""	"L3552"	
"682.93472"	"0.00006"	"682.934729"	"0.000005"	"290"	""		"14206.91694"	"28845.56513"	"5f.6d.7s2"	"3F*"	"4"	"5f.6d.7s.7p"	"5H"	"4"		""	"L5951"	
"683.12532"	"0.00023"	"683.125501"	"0.000009"	"56"	""		"18930.29333"	"33564.85352"	"6d2.7s.7p"	"3G*"	"3"	""	""	"3"		""	"L12239"	
"683.1621"	"0.0005"	"683.16312"	"0.00003"	"11"	""		"22141.60454"	"36775.3589"	""	"*"	"3"	""	""	"3"		""	"L3552"	
"683.33787"	"0.00023"	"683.338000"	"0.000009"	"45"	""		"17411.224415"	"32041.23370"	"6d.7s2.7p"	"3D*"	"3"	""	""	"2"		""	"L12239"	
"683.3697"	"0.0005"	"683.369976"	"0.000019"	"17"	""		"21645.85769"	"36275.1824"	"6d3.(2G).7s"	""	"4"	""	"*"	"5"		""	"L3552"	
"683.4585"	"0.0005"	"683.459126"	"0.000014"	"5"	""		"19817.18191"	"34444.5984"	"6d2.7s.7p"	"5P*"	"1"	""	""	"2"		""	"L3552"	
"683.4780"	"0.0005"	"683.476479"	"0.000011"	"28"	""		"20522.71449"	"35149.75961"	"6d2.7s.7p"	"3F*"	"2"	""	""	"2"		""	"L3552"	
"683.492448"	"0.000004"	"683.492446"	"0.000004"	"9800"	""		"4961.658832"	"19588.36224"	"6d2.7s2"	"3F"	"4"	"6d2.7s.7p"	"5G*"	"5"		""	"L18702"	
"683.50602"	"0.00004"	"683.505907"	"0.000010"	"210"	""		"11877.839132"	"26504.25448"	"6d.7s2.7p"	"3D*"	"1"	"6d3.(2D1).7s"	"1D"	"2"		""	"L18702"	
"683.59134"	"0.00011"	"683.591365"	"0.000006"	"72"	""		"16346.64962"	"30971.23650"	"5f.6d2.7s"	"5H*"	"4"	""	""	"4"		""	"L5951"	
"683.6198"	"0.0004"	"683.619803"	"0.000024"	"14"	""		"23032.986182"	"37656.9647"	"5f.7s2.7p"	"3G"	"4"	""	"*"	"3"		""	"L12239"	
"683.6651"	"0.0005"	"683.66547"	"0.00003"	"17"	""		"22508.04658"	"37131.0482"	"6d2.7s.7p"	"5P*"	"2"	""	""	"3"		""	"L3552"	
"683.6879"	"0.0003"	"683.687659"	"0.000014"	"28"	""		"20423.494218"	"35046.0213"	"6d.7s2.7p"	"3P*"	"1"	""	"5F"	"1"		""	"L12239"	
"683.74965"	"0.00008"	"683.749729"	"0.000008"	"130"	""		"20322.26571"	"34943.46540"	"5f.6d.7s2"	"1H*"	"5"	""	""	"6"		""	"L5951"	
"683.8902"	"0.0005"	"683.890982"	"0.000014"	"46"	""		"22163.13360"	"36781.3134"	""	"*"	"4"	""	""	"5"		""	"L3552"	
"683.8979"	"0.0005"	"683.899191"	"0.000007"	"11"	""		"16346.64962"	"30964.65395"	"5f.6d2.7s"	"5H*"	"4"	""	""	"3"		""	"L3552"	
"683.92949"	"0.00008"	"683.929456"	"0.000005"	"110"	""		"13945.307389"	"28562.66485"	"6d.7s2.7p"	"3F*"	"3"	""	""	"4"		""	"L5951"	
"684.0899"	"0.0005"	"684.090650"	"0.000024"	"10"	""		"21575.03713"	"36188.9503"	"6d3.(2P).7s"	""	"2"	""	"*"	"2"		""	"L3552"	
"684.1690"	"0.0005"	"684.16967"	"0.00003"	"54"	""		"22163.13360"	"36775.3589"	""	"*"	"4"	""	""	"3"		""	"L3552"	
"684.1962"	"0.0005"	"684.197058"	"0.000014"	"43"	""		"18431.686609"	"33043.3270"	"5f.7s2.7p"	"3G"	"3"	""	"*"	"3"		""	"L3552"	
"684.27341"	"0.00014"	"684.273443"	"0.000005"	"190"	""		"7280.123222"	"21890.13254"	"6d2.7s2"	""	"2"	""	"*"	"3"		""	"L12239"	
